Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3
4325,5949.0,10996.0,37409.0
4326,5676.0,11427.0,38285.0
4327,5447.0,12124.0,38777.0
4328,5565.0,12491.0,38204.0
4329,5840.0,11924.0,38199.0
4330,6484.0,11655.0,38121.0
4331,7271.0,11428.0,39365.0
4332,7554.0,11397.0,40403.0
4333,7762.0,11600.0,40777.0
4334,7632.0,11846.0,40532.0
4335,8066.0,12186.0,41118.0
4336,8348.0,12761.0,40818.0
4337,8276.0,13138.0,38932.0
4338,7972.0,12883.0,36592.0
4339,7547.0,12483.0,34543.0
4340,7375.0,12749.0,34655.0
4341,7470.0,14366.0,35534.0
4342,7591.0,14411.0,35656.0
4343,8261.0,15043.0,35928.0
4344,8614.0,15536.0,36559.0
4345,8252.0,15140.0,37037.0
4346,7803.0,14632.0,36952.0
4347,7342.0,14162.0,36667.0
4348,6905.0,13541.0,36276.0
4349,6550.0,13160.0,36195.0
4350,6147.0,13858.0,36731.0
4351,5833.0,14587.0,37394.0
4352,5937.0,14221.0,37268.0
4353,6141.0,14275.0,37169.0
4354,6765.0,13909.0,37452.0
4355,7538.0,13335.0,38314.0
4356,7863.0,13376.0,39046.0
4357,8031.0,13211.0,39193.0
4358,7829.0,13341.0,39282.0
4359,8315.0,13666.0,39159.0
4360,8654.0,14094.0,39137.0
4361,8555.0,14299.0,37458.0
4362,8209.0,13795.0,35139.0
4363,7767.0,12915.0,34373.0
4364,7627.0,13792.0,35036.0
4365,7780.0,15592.0,35566.0
4366,7915.0,15026.0,35270.0
4367,8587.0,15835.0,35596.0
4368,8991.0,16571.0,35797.0
4369,5313.0,13157.0,36794.0
4370,5029.0,12804.0,36240.0
4371,4771.0,12223.0,35665.0
4372,4561.0,11439.0,35437.0
4373,4404.0,11111.0,35347.0
4374,4371.0,11345.0,36016.0
4375,4554.0,12852.0,37368.0
4376,4689.0,13152.0,37434.0
4377,4728.0,12799.0,37718.0
4378,5032.0,11986.0,37416.0
4379,5497.0,11199.0,38141.0
4380,5668.0,10855.0,40367.0
4381,5692.0,10782.0,40859.0
4382,5404.0,10783.0,40473.0
4383,5560.0,10344.0,40499.0
4384,5661.0,11234.0,40737.0
4385,5687.0,11649.0,40001.0
4386,5655.0,11553.0,38093.0
4387,5613.0,11184.0,37092.0
4388,5848.0,13103.0,37858.0
4389,5656.0,13420.0,37175.0
4390,5417.0,12829.0,36796.0
4391,5370.0,12714.0,36705.0
4392,5339.0,12798.0,37651.0
4393,5097.0,12233.0,37625.0
4394,4809.0,11695.0,36939.0
4395,4568.0,11363.0,36366.0
4396,4318.0,10883.0,35861.0
4397,4185.0,10799.0,35843.0
4398,4182.0,11364.0,36598.0
4399,4251.0,12697.0,37441.0
4400,4374.0,13183.0,37443.0
4401,4445.0,12673.0,37052.0
4402,4654.0,12001.0,36208.0
4403,4954.0,11176.0,36708.0
4404,5124.0,10849.0,38192.0
4405,5112.0,10787.0,38839.0
4406,4844.0,10428.0,38600.0
4407,4928.0,10058.0,38748.0
4408,4997.0,10193.0,38874.0
4409,4969.0,10247.0,38533.0
4410,4933.0,10130.0,36998.0
4411,4994.0,9917.0,35438.0
4412,5331.0,11772.0,35693.0
4413,5256.0,12493.0,36649.0
4414,5051.0,12111.0,36681.0
4415,5050.0,12364.0,36709.0
4416,4954.0,12640.0,37774.0
4417,4718.0,12129.0,37661.0
4418,4478.0,11718.0,36636.0
4419,4266.0,11242.0,35962.0
4420,4083.0,10654.0,35291.0
4421,3985.0,10334.0,35100.0
4422,4106.0,11165.0,35712.0
4423,4594.0,12844.0,37017.0
4424,4647.0,13393.0,36867.0
4425,4709.0,12772.0,36999.0
4426,5182.0,12002.0,36902.0
4427,5733.0,11372.0,37613.0
4428,5900.0,10901.0,39355.0
4429,5872.0,10488.0,40385.0
4430,5513.0,9883.0,40543.0
4431,5706.0,9686.0,41158.0
4432,5876.0,10404.0,41752.0
4433,5854.0,10574.0,41247.0
4434,5822.0,10620.0,38974.0
4435,5736.0,10888.0,37136.0
4436,5885.0,12922.0,37974.0
4437,5737.0,13478.0,37618.0
4438,5436.0,13011.0,36991.0
4439,5435.0,13111.0,37502.0
4440,5312.0,13244.0,38601.0
4441,4959.0,12431.0,38559.0
4442,4684.0,12288.0,37707.0
4443,4444.0,11944.0,36850.0
4444,4266.0,11567.0,36075.0
4445,4169.0,11122.0,35928.0
4446,4260.0,11802.0,36359.0
4447,4737.0,13378.0,37382.0
4448,4792.0,13728.0,37658.0
4449,4833.0,13046.0,37820.0
4450,5304.0,12552.0,37964.0
4451,5875.0,12030.0,39010.0
4452,6048.0,11202.0,40195.0
4453,6056.0,10867.0,41130.0
4454,5765.0,10446.0,41181.0
4455,6077.0,10604.0,41578.0
4456,6311.0,11044.0,41958.0
4457,6325.0,11085.0,41548.0
4458,6173.0,10960.0,39857.0
4459,5994.0,10888.0,37805.0
4460,6140.0,12781.0,38358.0
4461,5978.0,13396.0,38024.0
4462,5687.0,13080.0,37440.0
4463,5776.0,12623.0,37820.0
4464,5717.0,12924.0,38433.0
4465,5441.0,12742.0,38647.0
4466,5094.0,12975.0,37932.0
4467,4856.0,12669.0,37290.0
4468,4599.0,12126.0,36782.0
4469,4484.0,11719.0,36576.0
4470,4595.0,12354.0,37242.0
4471,4920.0,13623.0,38155.0
4472,4953.0,14067.0,37258.0
4473,5025.0,13442.0,37635.0
4474,5519.0,12875.0,37554.0
4475,6196.0,12244.0,38140.0
4476,6433.0,11522.0,39376.0
4477,6490.0,10953.0,40338.0
4478,6227.0,11190.0,40503.0
4479,6503.0,11345.0,40668.0
4480,6742.0,11713.0,41080.0
4481,6688.0,11756.0,40822.0
4482,6523.0,11711.0,39477.0
4483,6346.0,11498.0,37433.0
4484,6488.0,13433.0,38249.0
4485,6264.0,13926.0,37974.0
4486,6015.0,13625.0,37379.0
4487,6179.0,14001.0,37504.0
4488,6194.0,14128.0,38332.0
4489,5805.0,13944.0,38521.0
4490,5431.0,13669.0,38045.0
4491,5171.0,13163.0,37036.0
4492,4953.0,12768.0,36467.0
4493,4809.0,12283.0,36343.0
4494,4833.0,12701.0,36834.0
4495,5084.0,13932.0,38262.0
4496,5108.0,14285.0,38302.0
4497,5198.0,13619.0,38791.0
4498,5746.0,12878.0,38431.0
4499,6368.0,12550.0,37222.0
4500,6614.0,12151.0,40348.0
4501,6647.0,12168.0,41024.0
4502,6375.0,12118.0,40699.0
4503,6635.0,12213.0,40999.0
4504,6944.0,12252.0,41273.0
4505,6916.0,12426.0,41034.0
4506,6736.0,12294.0,39381.0
4507,6454.0,11747.0,37466.0
4508,6601.0,13477.0,37965.0
4509,6443.0,14167.0,37604.0
4510,6194.0,13782.0,36882.0
4511,6385.0,14178.0,37011.0
4512,6436.0,14102.0,38053.0
4513,6151.0,14070.0,37939.0
4514,5834.0,13793.0,37153.0
4515,5542.0,13523.0,36765.0
4516,5264.0,12964.0,36189.0
4517,5079.0,12551.0,35745.0
4518,5023.0,12886.0,36385.0
4519,5053.0,14307.0,37278.0
4520,5131.0,14727.0,37820.0
4521,5226.0,14228.0,38043.0
4522,5673.0,13687.0,37810.0
4523,6275.0,13022.0,38116.0
4524,6522.0,12724.0,39308.0
4525,6604.0,12487.0,39666.0
4526,6318.0,12086.0,39281.0
4527,6568.0,11907.0,39140.0
4528,6770.0,12486.0,39432.0
4529,6756.0,12634.0,39096.0
4530,6620.0,12533.0,37761.0
4531,6534.0,11785.0,35955.0
4532,6686.0,13266.0,36942.0
4533,6524.0,14058.0,36497.0
4534,6401.0,13451.0,35786.0
4535,6675.0,13484.0,35718.0
4536,6805.0,15279.0,37013.0
4537,9520.0,16131.0,32827.0
4538,9045.0,16173.0,32340.0
4539,8681.0,15855.0,31748.0
4540,8308.0,15727.0,30913.0
4541,7922.0,15512.0,30558.0
4542,7528.0,15956.0,31643.0
4543,7150.0,16000.0,33383.0
4544,6957.0,15588.0,34649.0
4545,6645.0,15368.0,35696.0
4546,6834.0,15001.0,35203.0
4547,7414.0,14500.0,35203.0
4548,7763.0,14503.0,35416.0
4549,7905.0,14245.0,35105.0
4550,7450.0,14394.0,34367.0
4551,7880.0,15018.0,33901.0
4552,8022.0,14576.0,34034.0
4553,7849.0,14508.0,33235.0
4554,7658.0,14042.0,32438.0
4555,7473.0,13681.0,32609.0
4556,7595.0,15037.0,33048.0
4557,7590.0,15665.0,32264.0
4558,7579.0,15645.0,31824.0
4559,8005.0,16732.0,30860.0
4560,8216.0,17653.0,30383.0
4561,7963.0,17623.0,29702.0
4562,7576.0,17155.0,28944.0
4563,7256.0,16447.0,28415.0
4564,6905.0,15839.0,28184.0
4565,6596.0,15120.0,27922.0
4566,6336.0,15904.0,28113.0
4567,6068.0,16262.0,28789.0
4568,5979.0,16342.0,28672.0
4569,5975.0,14949.0,29140.0
4570,6256.0,13895.0,29265.0
4571,6749.0,13273.0,29366.0
4572,7069.0,12958.0,29312.0
4573,7307.0,12588.0,28927.0
4574,7260.0,12436.0,28353.0
4575,7630.0,12397.0,27734.0
4576,7813.0,12988.0,27473.0
4577,7765.0,13193.0,26962.0
4578,7426.0,12807.0,27399.0
4579,7229.0,12516.0,28264.0
4580,7478.0,14014.0,29780.0
4581,7877.0,15176.0,29253.0
4582,8247.0,15262.0,28711.0
4583,8809.0,15933.0,27897.0
4584,9081.0,16423.0,27265.0
4585,8708.0,15935.0,26908.0
4586,8238.0,15746.0,26607.0
4587,7802.0,15691.0,26637.0
4588,7406.0,15359.0,26888.0
4589,7035.0,14950.0,27124.0
4590,6744.0,15618.0,27455.0
4591,6561.0,15505.0,29298.0
4592,6482.0,15677.0,31059.0
4593,6620.0,15542.0,31710.0
4594,7232.0,15199.0,31696.0
4595,8004.0,14678.0,31571.0
4596,8249.0,14471.0,31609.0
4597,8370.0,14069.0,31390.0
4598,8267.0,14331.0,30981.0
4599,8718.0,14289.0,30919.0
4600,9211.0,14533.0,30847.0
4601,9052.0,14397.0,30224.0
4602,8681.0,13854.0,30275.0
4603,8265.0,13208.0,31398.0
4604,8310.0,13999.0,32918.0
4605,8476.0,15381.0,32597.0
4606,8742.0,15321.0,32048.0
4607,9345.0,15984.0,31031.0
4608,9264.0,15800.0,30197.0
4609,8859.0,16692.0,29491.0
4610,8454.0,16812.0,28868.0
4611,8074.0,16469.0,28490.0
4612,7696.0,15996.0,28269.0
4613,7318.0,15244.0,28468.0
4614,7034.0,16066.0,29475.0
4615,6734.0,16404.0,31328.0
4616,6740.0,16520.0,32215.0
4617,6870.0,16158.0,32626.0
4618,7501.0,15348.0,32498.0
4619,8220.0,15083.0,32733.0
4620,8354.0,15140.0,32452.0
4621,8505.0,14834.0,31964.0
4622,8291.0,14748.0,31483.0
4623,8751.0,14858.0,31641.0
4624,9002.0,14931.0,31846.0
4625,8813.0,14242.0,31658.0
4626,8448.0,13297.0,31493.0
4627,8142.0,12726.0,32158.0
4628,8334.0,14725.0,33988.0
4629,8404.0,15386.0,33984.0
4630,8535.0,15451.0,33138.0
4631,8976.0,15708.0,32108.0
4632,9094.0,16873.0,31271.0
4633,8626.0,16656.0,30390.0
4634,8135.0,16388.0,29793.0
4635,7781.0,16172.0,29286.0
4636,7450.0,15474.0,29156.0
4637,7124.0,14866.0,29470.0
4638,6847.0,15559.0,30467.0
4639,6726.0,16065.0,32547.0
4640,6632.0,15753.0,33556.0
4641,6768.0,16317.0,33973.0
4642,7414.0,17209.0,33803.0
4643,8160.0,16934.0,33707.0
4644,8432.0,16658.0,33835.0
4645,8188.0,14590.0,33575.0
4646,7649.0,14300.0,33138.0
4647,7913.0,14058.0,33356.0
4648,8235.0,13862.0,33577.0
4649,8149.0,13253.0,33045.0
4650,8031.0,12718.0,32463.0
4651,7891.0,12491.0,32721.0
4652,7941.0,13901.0,35196.0
4653,7872.0,14746.0,35043.0
4654,7955.0,14164.0,34660.0
4655,8247.0,15263.0,33968.0
4656,8243.0,15670.0,33261.0
4657,7840.0,15491.0,31969.0
4658,7418.0,15562.0,31026.0
4659,7096.0,15202.0,30666.0
4660,6833.0,14267.0,30311.0
4661,6578.0,14160.0,30194.0
4662,6407.0,14882.0,31714.0
4663,6432.0,15389.0,33318.0
4664,6478.0,15451.0,34040.0
4665,6571.0,15071.0,33883.0
4666,7135.0,14656.0,33903.0
4667,7639.0,14256.0,33858.0
4668,7877.0,14051.0,34175.0
4669,7993.0,14314.0,33995.0
4670,7881.0,14255.0,33569.0
4671,8419.0,14329.0,33238.0
4672,8795.0,14353.0,33125.0
4673,8590.0,13667.0,32505.0
4674,8364.0,12726.0,31676.0
4675,8111.0,11627.0,32009.0
4676,8261.0,13087.0,34242.0
4677,8282.0,13625.0,34112.0
4678,8349.0,13349.0,33445.0
4679,8781.0,14049.0,32606.0
4680,8849.0,14664.0,32015.0
4681,8446.0,14634.0,31352.0
4682,7947.0,14214.0,30721.0
4683,7547.0,13773.0,30316.0
4684,7199.0,13061.0,30088.0
4685,6914.0,12692.0,30131.0
4686,6682.0,13236.0,30901.0
4687,6594.0,13966.0,32511.0
4688,6562.0,13873.0,33163.0
4689,6750.0,12904.0,32991.0
4690,7396.0,12667.0,32025.0
4691,8143.0,12822.0,31444.0
4692,8319.0,13027.0,31186.0
4693,8420.0,12647.0,30473.0
4694,8137.0,12302.0,29663.0
4695,8609.0,12265.0,28811.0
4696,8840.0,12423.0,28198.0
4697,8732.0,12527.0,27803.0
4698,8257.0,11992.0,27793.0
4699,7955.0,11472.0,28775.0
4700,7917.0,12925.0,30502.0
4701,7808.0,13707.0,30513.0
4702,7856.0,13255.0,30395.0
4703,8277.0,13808.0,29989.0
4704,8300.0,14209.0,29758.0
4705,4174.0,14969.0,31585.0
4706,3962.0,14665.0,31652.0
4707,3785.0,14324.0,31823.0
4708,3675.0,13852.0,31732.0
4709,3652.0,14171.0,31738.0
4710,3833.0,16043.0,32474.0
4711,4270.0,17652.0,33079.0
4712,4568.0,17875.0,33079.0
4713,4688.0,17039.0,33511.0
4714,5001.0,16375.0,35055.0
4715,5421.0,15455.0,35875.0
4716,5532.0,15158.0,37264.0
4717,5488.0,15101.0,37387.0
4718,5158.0,14305.0,36690.0
4719,5233.0,14074.0,36976.0
4720,5227.0,14110.0,36973.0
4721,5182.0,13915.0,37059.0
4722,5368.0,14297.0,35865.0
4723,5726.0,15836.0,35850.0
4724,5592.0,15963.0,35862.0
4725,5221.0,14579.0,34652.0
4726,4801.0,13537.0,33907.0
4727,4515.0,13745.0,33221.0
4728,4263.0,14722.0,32326.0
4729,3986.0,14688.0,31720.0
4730,3762.0,14489.0,31585.0
4731,3626.0,14167.0,31682.0
4732,3533.0,13752.0,31642.0
4733,3522.0,14064.0,31767.0
4734,3621.0,15570.0,32590.0
4735,3864.0,16893.0,33978.0
4736,4161.0,16905.0,34577.0
4737,4409.0,16188.0,34346.0
4738,4727.0,15248.0,33973.0
4739,5124.0,14207.0,34754.0
4740,5285.0,13946.0,35552.0
4741,5220.0,13482.0,35588.0
4742,4876.0,13616.0,35210.0
4743,4864.0,13742.0,35228.0
4744,4817.0,13634.0,35482.0
4745,4795.0,14218.0,35101.0
4746,4968.0,14417.0,34138.0
4747,5402.0,15494.0,34225.0
4748,5326.0,15260.0,34222.0
4749,5020.0,13959.0,32991.0
4750,4646.0,12844.0,32010.0
4751,4441.0,12895.0,31441.0
4752,4140.0,13760.0,30951.0
4753,3851.0,13749.0,30524.0
4754,3657.0,13572.0,30513.0
4755,3515.0,13010.0,30692.0
4756,3412.0,12412.0,30468.0
4757,3451.0,12630.0,31230.0
4758,3752.0,14414.0,32442.0
4759,4502.0,16506.0,34336.0
4760,4779.0,17013.0,35346.0
4761,4771.0,16537.0,35195.0
4762,5232.0,15508.0,35384.0
4763,5683.0,14631.0,36152.0
4764,5777.0,14377.0,36710.0
4765,5670.0,14287.0,36475.0
4766,5316.0,13815.0,35815.0
4767,5457.0,13621.0,36368.0
4768,5476.0,13474.0,36489.0
4769,5443.0,13453.0,36500.0
4770,5612.0,13992.0,35484.0
4771,5906.0,15567.0,35339.0
4772,5701.0,14988.0,35219.0
4773,5295.0,13678.0,33868.0
4774,4805.0,12668.0,33135.0
4775,4527.0,12973.0,32063.0
4776,4192.0,14057.0,31576.0
4777,3868.0,14081.0,31341.0
4778,3647.0,13915.0,31290.0
4779,3509.0,13371.0,31211.0
4780,3439.0,13048.0,31130.0
4781,3462.0,13379.0,32089.0
4782,3773.0,15294.0,33449.0
4783,4516.0,16736.0,34641.0
4784,4771.0,16954.0,35696.0
4785,4810.0,16034.0,35341.0
4786,5195.0,14976.0,35276.0
4787,5599.0,14922.0,35849.0
4788,5692.0,14715.0,37041.0
4789,5567.0,14587.0,36332.0
4790,5180.0,14060.0,36454.0
4791,5271.0,13889.0,36454.0
4792,5391.0,13433.0,36559.0
4793,5395.0,13438.0,36190.0
4794,5607.0,14007.0,35818.0
4795,5910.0,15252.0,35838.0
4796,5679.0,14716.0,35355.0
4797,5212.0,13372.0,34268.0
4798,4680.0,12266.0,32846.0
4799,4358.0,12576.0,31839.0
4800,4030.0,13936.0,31724.0
4801,3736.0,14350.0,31423.0
4802,3524.0,14219.0,31221.0
4803,3401.0,13778.0,31437.0
4804,3316.0,13241.0,31297.0
4805,3384.0,13339.0,31803.0
4806,3638.0,15205.0,32835.0
4807,4380.0,17088.0,34230.0
4808,4640.0,17620.0,34492.0
4809,4639.0,16976.0,34799.0
4810,4995.0,15640.0,34496.0
4811,5436.0,14951.0,35421.0
4812,5604.0,14617.0,36571.0
4813,5540.0,14426.0,36217.0
4814,5140.0,13839.0,35847.0
4815,5349.0,13224.0,36466.0
4816,5377.0,13374.0,36171.0
4817,5343.0,13252.0,35953.0
4818,5556.0,13344.0,35505.0
4819,5916.0,15134.0,35281.0
4820,5682.0,14996.0,34772.0
4821,5221.0,13689.0,33263.0
4822,4743.0,12989.0,32276.0
4823,4435.0,13781.0,31575.0
4824,4072.0,14750.0,30701.0
4825,3753.0,14825.0,29932.0
4826,3534.0,14346.0,30031.0
4827,3403.0,14111.0,30423.0
4828,3326.0,13596.0,30479.0
4829,3360.0,13468.0,31091.0
4830,3716.0,14706.0,32385.0
4831,4516.0,16913.0,33899.0
4832,4835.0,17432.0,34369.0
4833,4824.0,16441.0,34651.0
4834,5176.0,15218.0,34476.0
4835,5607.0,14752.0,35405.0
4836,5655.0,14679.0,36165.0
4837,5595.0,14669.0,36260.0
4838,5167.0,14459.0,35965.0
4839,5298.0,14500.0,36291.0
4840,5427.0,14214.0,36773.0
4841,5437.0,14368.0,36562.0
4842,5695.0,14367.0,35603.0
4843,5977.0,15168.0,35345.0
4844,5702.0,15081.0,34980.0
4845,5305.0,14076.0,33574.0
4846,4767.0,13759.0,32236.0
4847,4399.0,14852.0,31194.0
4848,4019.0,15733.0,30479.0
4849,3694.0,15554.0,30004.0
4850,3483.0,15234.0,29962.0
4851,3359.0,14929.0,30747.0
4852,3295.0,14267.0,30780.0
4853,3359.0,13593.0,31308.0
4854,3724.0,14686.0,32591.0
4855,4552.0,17019.0,34183.0
4856,4915.0,17886.0,34476.0
4857,4953.0,17655.0,34420.0
4858,5348.0,16779.0,34158.0
4859,5778.0,15879.0,34342.0
4860,5857.0,15169.0,34634.0
4861,5844.0,14591.0,34206.0
4862,5363.0,14038.0,34024.0
4863,5250.0,14170.0,34364.0
4864,5250.0,14429.0,34950.0
4865,5221.0,14362.0,34729.0
4866,5375.0,14487.0,34092.0
4867,5862.0,15199.0,34054.0
4868,5726.0,14668.0,33231.0
4869,5270.0,13318.0,31869.0
4870,4732.0,13085.0,30776.0
4871,4401.0,14514.0,29866.0
4872,4065.0,15645.0,29067.0
4873,6920.0,11702.0,32353.0
4874,6550.0,11393.0,31534.0
4875,6210.0,11156.0,31004.0
4876,5944.0,10638.0,30505.0
4877,5749.0,10371.0,30608.0
4878,5547.0,10516.0,31270.0
4879,5494.0,10541.0,33132.0
4880,5633.0,10450.0,33528.0
4881,5774.0,9975.0,33529.0
4882,6249.0,9426.0,33290.0
4883,6847.0,9519.0,33275.0
4884,7265.0,9720.0,33289.0
4885,7468.0,9707.0,33206.0
4886,7451.0,9528.0,32847.0
4887,7740.0,9645.0,32743.0
4888,7870.0,9937.0,33729.0
4889,7476.0,9696.0,33693.0
4890,6994.0,9282.0,33056.0
4891,6823.0,9268.0,33014.0
4892,6801.0,10147.0,33700.0
4893,6809.0,12283.0,34483.0
4894,6981.0,12518.0,33811.0
4895,7289.0,12552.0,33392.0
4896,7341.0,12391.0,33064.0
4897,7351.0,12145.0,32580.0
4898,7343.0,11926.0,31933.0
4899,7345.0,11911.0,31514.0
4900,7343.0,12053.0,31129.0
4901,7348.0,11272.0,31298.0
4902,7351.0,11096.0,31787.0
4903,5603.0,11116.0,32912.0
4904,5500.0,10578.0,33532.0
4905,5339.0,9882.0,33523.0
4906,5410.0,9409.0,33170.0
4907,5724.0,9368.0,32858.0
4908,5876.0,9237.0,33262.0
4909,6032.0,9233.0,33471.0
4910,5921.0,9009.0,32750.0
4911,6104.0,8729.0,32397.0
4912,6302.0,8985.0,32745.0
4913,6274.0,8814.0,32064.0
4914,6140.0,8907.0,31457.0
4915,6049.0,9286.0,31302.0
4916,6128.0,10518.0,32745.0
4917,6514.0,11931.0,33732.0
4918,6744.0,11365.0,33076.0
4919,7150.0,11225.0,32624.0
4920,7360.0,11034.0,32570.0
4921,7078.0,11091.0,32066.0
4922,6719.0,10854.0,31426.0
4923,6378.0,10651.0,31160.0
4924,6079.0,10390.0,31094.0
4925,5826.0,10068.0,31201.0
4926,5640.0,10369.0,32235.0
4927,5644.0,10534.0,33706.0
4928,5718.0,10450.0,34852.0
4929,5940.0,9867.0,35465.0
4930,6574.0,9554.0,35360.0
4931,7301.0,9454.0,35208.0
4932,7554.0,9647.0,35766.0
4933,7716.0,9770.0,35293.0
4934,7653.0,9759.0,34517.0
4935,8108.0,9633.0,34453.0
4936,8565.0,10973.0,34738.0
4937,8360.0,11094.0,34278.0
4938,8086.0,10785.0,33754.0
4939,7651.0,10262.0,33648.0
4940,7553.0,10576.0,34680.0
4941,7784.0,12150.0,34962.0
4942,8067.0,12228.0,34613.0
4943,8506.0,12368.0,34247.0
4944,8820.0,12243.0,33760.0
4945,8462.0,11970.0,33211.0
4946,7971.0,11349.0,32568.0
4947,7554.0,10880.0,31640.0
4948,7167.0,10458.0,31708.0
4949,6699.0,10189.0,32235.0
4950,6304.0,10443.0,33209.0
4951,6080.0,10736.0,35169.0
4952,6025.0,10818.0,36009.0
4953,6136.0,10068.0,36299.0
4954,6758.0,9659.0,36114.0
4955,7534.0,9619.0,35904.0
4956,7900.0,9951.0,35922.0
4957,8076.0,10166.0,35601.0
4958,8101.0,10333.0,35265.0
4959,8762.0,10682.0,35263.0
4960,9144.0,11412.0,35426.0
4961,9060.0,11616.0,34748.0
4962,8662.0,11058.0,33878.0
4963,8115.0,10558.0,33583.0
4964,8080.0,11481.0,34482.0
4965,8552.0,13136.0,34804.0
4966,8981.0,13559.0,34547.0
4967,9322.0,13534.0,33833.0
4968,9417.0,13755.0,33686.0
4969,8974.0,13174.0,33257.0
4970,8387.0,12675.0,32643.0
4971,7933.0,12129.0,32246.0
4972,7518.0,11571.0,32288.0
4973,7112.0,11128.0,32462.0
4974,6690.0,11331.0,33503.0
4975,6419.0,12040.0,35528.0
4976,6309.0,12361.0,36277.0
4977,6348.0,11791.0,36582.0
4978,6880.0,11337.0,36135.0
4979,7621.0,11260.0,36242.0
4980,7926.0,11303.0,36541.0
4981,8184.0,11520.0,36514.0
4982,8185.0,11381.0,35375.0
4983,8746.0,11630.0,35143.0
4984,9171.0,12161.0,34906.0
4985,9015.0,12311.0,34449.0
4986,8620.0,11890.0,33820.0
4987,8141.0,11555.0,33475.0
4988,8004.0,12324.0,34359.0
4989,8208.0,13778.0,34719.0
4990,8353.0,13984.0,34095.0
4991,8899.0,14673.0,33336.0
4992,9173.0,15008.0,33103.0
4993,8821.0,14617.0,32720.0
4994,8418.0,14109.0,32177.0
4995,7865.0,13666.0,31745.0
4996,7507.0,13056.0,31090.0
4997,7217.0,12310.0,31419.0
4998,6921.0,12815.0,32563.0
4999,6340.0,13690.0,34689.0
5000,6211.0,13972.0,35253.0
5001,6245.0,13723.0,35569.0
5002,6687.0,13153.0,34898.0
5003,7471.0,12643.0,35386.0
5004,7865.0,12477.0,35569.0
5005,7997.0,12454.0,34898.0
5006,7950.0,12352.0,35386.0
5007,8533.0,12565.0,35921.0
5008,9055.0,13130.0,36117.0
5009,8942.0,12872.0,35409.0
5010,8664.0,12177.0,34650.0
5011,8225.0,11646.0,33659.0
5012,7980.0,12521.0,34727.0
5013,7619.0,13978.0,34814.0
5014,7540.0,14356.0,34417.0
5015,8159.0,15109.0,33679.0
5016,8259.0,16299.0,33635.0
5017,7825.0,15933.0,33262.0
5018,7301.0,15541.0,32581.0
5019,6966.0,15216.0,32191.0
5020,6609.0,14602.0,32119.0
5021,6360.0,13722.0,32453.0
5022,6051.0,14283.0,33522.0
5023,5943.0,14873.0,35436.0
5024,5952.0,15024.0,36247.0
5025,6140.0,14808.0,36357.0
5026,6757.0,13949.0,35714.0
5027,7561.0,13133.0,35411.0
5028,7905.0,12576.0,35783.0
5029,8041.0,12134.0,35779.0
5030,7790.0,12214.0,35464.0
5031,8414.0,12964.0,35468.0
5032,8991.0,13498.0,35288.0
5033,8796.0,13246.0,34061.0
5034,8365.0,12976.0,32744.0
5035,7733.0,12232.0,32063.0
5036,7473.0,12555.0,33066.0
5037,7529.0,14572.0,33503.0
5038,7716.0,14949.0,32945.0
5039,8234.0,15119.0,32656.0
5040,8451.0,15702.0,32802.0
5041,3060.0,15405.0,30270.0
5042,2750.0,14990.0,29962.0
5043,2577.0,14666.0,29593.0
5044,2518.0,13945.0,29608.0
5045,2603.0,12778.0,30200.0
5046,2995.0,13974.0,31568.0
5047,3872.0,17968.0,33988.0
5048,4981.0,20536.0,35461.0
5049,5859.0,20493.0,35860.0
5050,6234.0,18994.0,36634.0
5051,6403.0,17965.0,36802.0
5052,6002.0,16745.0,37511.0
5053,5461.0,16150.0,37584.0
5054,4829.0,15495.0,37649.0
5055,4625.0,15201.0,37552.0
5056,4448.0,15653.0,37248.0
5057,4394.0,15889.0,36765.0
5058,4664.0,16168.0,35066.0
5059,5127.0,16887.0,33975.0
5060,5065.0,16377.0,33445.0
5061,4712.0,15180.0,32234.0
5062,4200.0,14713.0,31653.0
5063,3843.0,15228.0,30941.0
5064,3334.0,15656.0,30420.0
5065,2824.0,15282.0,30271.0
5066,2515.0,14797.0,29872.0
5067,2346.0,14595.0,29788.0
5068,2272.0,14032.0,29924.0
5069,2356.0,13102.0,30433.0
5070,2699.0,14135.0,31842.0
5071,3485.0,17825.0,34109.0
5072,4534.0,20166.0,36283.0
5073,5542.0,20148.0,36405.0
5074,6125.0,18993.0,36648.0
5075,6429.0,17674.0,37098.0
5076,6184.0,16523.0,38510.0
5077,5686.0,15395.0,37807.0
5078,4893.0,14308.0,37218.0
5079,4531.0,14082.0,37078.0
5080,4325.0,14303.0,36360.0
5081,4321.0,14409.0,35574.0
5082,4526.0,14591.0,33692.0
5083,5003.0,15288.0,32217.0
5084,5005.0,15460.0,31917.0
5085,4836.0,14234.0,31120.0
5086,4397.0,13676.0,30682.0
5087,4093.0,14236.0,30614.0
5088,3651.0,14453.0,30295.0
5089,2903.0,14427.0,30534.0
5090,2639.0,14189.0,30315.0
5091,2538.0,13879.0,30181.0
5092,2496.0,13340.0,30160.0
5093,2553.0,12611.0,30642.0
5094,3008.0,14009.0,32265.0
5095,4134.0,17748.0,34893.0
5096,5028.0,20396.0,37142.0
5097,5613.0,20269.0,37470.0
5098,6233.0,18045.0,37626.0
5099,6474.0,16856.0,38393.0
5100,6207.0,15477.0,39761.0
