Load_MW_z1,Load_MW_z2,Load_MW_z3,raj_solarpv,raj_onshorewind,GrpWeight,SubWtAsInGenXInputs
4812.091092778658,14806.740556174067,37188.14271244633,0.68,0.0,9.0,1512.0
4672.667923699806,14632.461594825501,37384.331028935856,0.6,0.0,9.0,1512.0
4526.273596167012,14875.456260934357,37083.575335637186,0.46,0.0,9.0,1512.0
4472.496088093741,15295.717527729183,36841.576549307465,0.27,0.0,9.0,1512.0
4719.474273319135,15595.477341248714,35192.39963506048,0.05,0.0,9.0,1512.0
5216.4182831073285,16376.247088090284,34001.32741921543,0.0,0.0,9.0,1512.0
5185.546009954154,16406.123481464325,33874.85068726532,0.0,0.0,9.0,1512.0
4835.99220747789,15000.937113105325,32569.25229681979,0.0,0.02,9.0,1512.0
4378.883388855083,14459.17851325607,31819.354823131398,0.0,0.06,9.0,1512.0
3970.5726794098737,15112.475648368407,31572.376637906003,0.0,0.13,9.0,1512.0
3373.04481192908,15399.289024759188,31065.47383032646,0.0,0.21,9.0,1512.0
2878.0925616991562,15079.611615656962,31035.597436952423,0.0,0.27,9.0,1512.0
2581.3203875170284,14636.44511394204,30729.862344758083,0.0,0.28,9.0,1512.0
2446.87661733385,14278.924273232698,30506.78527423192,0.0,0.3,9.0,1512.0
2382.1444316900975,13715.256318242484,30404.20965698105,0.0,0.39,9.0,1512.0
2452.851896008658,12645.681435451863,30706.957109837986,0.0,0.5,9.0,1512.0
2786.471622018768,13639.56945502825,31974.712068676403,0.0,0.58,9.0,1512.0
3493.5462652043734,17183.90558896849,33925.64055600119,0.0,0.61,9.0,1512.0
4507.351880363453,19474.4290809782,35957.23530543589,0.11,0.49,9.0,1512.0
5466.384107670127,19395.75457842656,36206.20525021956,0.34,0.24,9.0,1512.0
6001.171549065438,17632.051489579088,36212.180528894365,0.52,0.25,9.0,1512.0
6336.783034633817,16918.005687939538,36659.330549725826,0.63,0.19,9.0,1512.0
6189.392827321887,16207.943405416529,37906.17203320241,0.7,0.13,9.0,1512.0
5813.946150588122,15734.900510327567,37477.94372817451,0.71,0.1,9.0,1512.0
5056.081638666649,14770.88888412522,36735.01741294006,0.68,0.09,9.0,1512.0
4680.634961932884,14549.803573157325,36103.62963296869,0.57,0.06,9.0,1512.0
4330.085279677484,14608.56048012627,35663.45077059117,0.43,0.04,9.0,1512.0
4245.435498451039,14571.712928298288,34974.301963429985,0.23,0.02,9.0,1512.0
4407.763902449988,14760.930086333872,33127.94085291433,0.04,0.01,9.0,1512.0
4931.596666274817,15567.592707432945,32162.933346932852,0.0,0.01,9.0,1512.0
4980.394775452415,15842.455526474108,32586.182253065082,0.0,0.01,9.0,1512.0
4685.6143608285565,14369.549333133953,31097.34198325877,0.0,0.01,9.0,1512.0
4340.044077468831,13887.54352003278,30435.081930134224,0.0,0.03,9.0,1512.0
3870.984701496408,14855.538665351665,30075.569329866612,0.0,0.05,9.0,1512.0
3293.374429598308,15031.8093862585,29618.460511243808,0.0,0.08,9.0,1512.0
2788.463381577037,14530.881857353766,29722.03200827381,0.0,0.09,9.0,1512.0
2513.600562535872,14068.793639835287,29817.636467070737,0.0,0.08,9.0,1512.0
2378.1609125735586,13875.592962683164,29226.08387826475,0.0,0.08,9.0,1512.0
2347.2886394203842,13233.25050514131,29272.89022788408,0.0,0.11,9.0,1512.0
2468.7859724748123,12201.519053957807,29739.957844298235,0.0,0.14,9.0,1512.0
3111.128430016666,13349.768439300065,31061.490311209924,0.0,0.2,9.0,1512.0
4592.997541369034,16986.72139269983,33932.61171445514,0.0,0.28,9.0,1512.0
5606.8031565281135,18030.403401232947,36158.40302082109,0.1,0.3,9.0,1512.0
5973.286915249667,16646.130508235776,36073.75323959465,0.32,0.17,9.0,1512.0
6165.4917126226555,15900.216553663919,36876.43234157718,0.51,0.14,9.0,1512.0
6287.984925456219,15218.03890495668,37872.31212071184,0.63,0.12,9.0,1512.0
5992.208631053226,15024.838227804556,39067.36785567342,0.67,0.08,9.0,1512.0
5544.062730442631,14792.798239266182,38876.15893807957,0.68,0.07,9.0,1512.0
4874.831518864142,14931.2255285659,38089.41391256319,0.64,0.06,9.0,1512.0
4847.942764827506,14664.32974775781,38133.23262284511,0.59,0.04,9.0,1512.0
4747.358907134905,15004.920632221863,37964.92894017136,0.45,0.03,9.0,1512.0
4717.482513760866,15603.44437948179,37345.4917175496,0.26,0.01,9.0,1512.0
4909.687311133855,16447.95043218798,35666.438409928574,0.04,0.01,9.0,1512.0
5354.845572407045,17178.926190072816,34366.815298157846,0.0,0.0,9.0,1512.0
5327.9568183704105,16816.4259504678,34593.87588780055,0.0,0.0,9.0,1512.0
4995.332972139435,14756.946567217334,33137.89965070568,0.0,0.0,9.0,1512.0
4502.37248146778,13957.255104572205,32038.44837454102,0.0,0.0,9.0,1512.0
4010.40787057526,14937.200807240706,31444.904026176766,0.0,0.0,9.0,1512.0
3405.908844640524,15373.396150501687,30911.11246456059,0.0,0.01,9.0,1512.0
2930.874189993293,14843.588108002048,30617.327929715866,0.0,0.03,9.0,1512.0
2659.9948900686663,14506.980742654536,30336.489831999894,0.0,0.05,9.0,1512.0
2526.5469996646225,14196.266251564522,29226.08387826475,0.0,0.07,9.0,1512.0
2469.781852253947,13533.010318660841,29272.89022788408,0.0,0.09,9.0,1512.0
2590.2833055292404,12348.909261269735,29739.957844298235,0.0,0.1,9.0,1512.0
3161.9182987525332,13346.78079996266,31061.490311209924,0.0,0.09,9.0,1512.0
4560.13350865759,17334.283435617825,33932.61171445514,0.0,0.08,9.0,1512.0
5545.058610221765,18043.3498383617,36158.40302082109,0.1,0.06,9.0,1512.0
5795.024434784564,17354.20103120052,36073.75323959465,0.32,0.02,9.0,1512.0
5989.220991715822,15854.406083823726,36876.43234157718,0.51,0.0,9.0,1512.0
6117.689483224192,16172.09173336768,38435.98007570205,0.62,0.0,9.0,1512.0
5939.427002759089,15921.130029025748,39445.802171744595,0.69,0.0,9.0,1512.0
5317.002140799928,15766.768663259874,38979.73043510957,0.7,0.0,9.0,1512.0
4885.786196434623,15004.920632221863,37650.23092996481,0.67,0.0,9.0,1512.0
4833.004568140486,14143.484623270386,37551.638831830474,0.56,0.0,9.0,1512.0
4823.045770349139,14339.672939759914,37249.88725875268,0.42,0.0,9.0,1512.0
4838.979846815294,15228.99358252716,36693.1904622164,0.23,0.0,9.0,1512.0
5016.246447501263,15918.142389688343,35107.74985383403,0.04,0.01,9.0,1512.0
5382.730206222816,16729.78440968309,34763.17545025344,0.0,0.03,9.0,1512.0
5417.585998492529,16472.847426666347,34815.95707854757,0.0,0.06,9.0,1512.0
5151.686097463576,14831.637550652433,32421.862089507864,0.0,0.12,9.0,1512.0
4691.589639503365,14167.385737969618,31290.542660410894,0.0,0.21,9.0,1512.0
4129.913444071419,14869.48098225955,30724.88294586241,0.0,0.32,9.0,1512.0
3420.8470413275436,15270.820533250817,30165.19850998873,0.0,0.44,9.0,1512.0
2906.973075294061,14647.399791512522,30155.239712197385,0.0,0.52,9.0,1512.0
2627.130857357223,14408.388644520204,30006.853625106323,0.0,0.58,9.0,1512.0
2506.6294040819294,14127.550546804232,29927.18324277555,0.0,0.61,9.0,1512.0
2461.81481402087,13537.989717556515,30013.824783560263,0.0,0.63,9.0,1512.0
2577.33686840049,12491.320069685991,30440.061329029897,0.0,0.63,9.0,1512.0
3192.7905719057076,13501.142165728532,32090.234123056023,0.0,0.61,9.0,1512.0
4662.70912590846,17089.2970099507,34893.63570132008,0.0,0.59,9.0,1512.0
5819.92142926293,18820.136066086732,37372.38047158624,0.11,0.47,9.0,1512.0
6254.12501296564,17259.592452182726,38045.59520228126,0.34,0.2,9.0,1512.0
6463.259766583918,16060.553198104599,37939.03606591386,0.53,0.1,9.0,1512.0
6614.633493012386,16225.869241440952,38082.44275410925,0.64,0.06,9.0,1512.0
6396.535821381896,15958.973460632864,38293.5692672858,0.69,0.04,9.0,1512.0
5969.303396133128,15612.407297494003,37941.02782547213,0.71,0.03,9.0,1512.0
5379.742566885412,14903.340894750128,37274.784253231046,0.68,0.04,9.0,1512.0
5244.302916923099,14901.349135191858,37178.18391465498,0.59,0.06,9.0,1512.0
5041.143441979629,15194.137790257448,36768.877325430636,0.45,0.08,9.0,1512.0
5023.217605955206,15252.894697226393,36354.59133731062,0.25,0.12,9.0,1512.0
5261.232873168388,15891.253635651707,34988.24428033787,0.04,0.2,9.0,1512.0
5617.757834098595,17004.647228724254,33884.80948505667,0.0,0.3,9.0,1512.0
5655.601265705712,16592.353000162504,34088.96483977928,0.0,0.38,9.0,1512.0
5307.043343008582,15506.84404090573,32940.71545443702,0.0,0.42,9.0,1512.0
4740.387748680963,14788.814720149643,31648.063501120236,0.0,0.45,9.0,1512.0
4290.250088512098,15531.741035384097,31074.436748338674,0.0,0.47,9.0,1512.0
3568.237248639473,15812.57913310007,30497.82235621971,0.0,0.48,9.0,1512.0
3020.503370115412,15113.47152814754,30412.176695214126,0.0,0.51,9.0,1512.0
2707.79711946713,14578.68408675223,29960.047275486995,0.0,0.54,9.0,1512.0
2567.3780706091434,14254.027278754333,29671.242139537942,0.0,0.56,9.0,1512.0
2517.5840816524105,13676.417006856233,29711.07733070333,0.0,0.56,9.0,1512.0
2628.1267371363574,12558.044014888013,30243.87301254037,0.0,0.56,9.0,1512.0
3211.712287709266,13350.764319079199,31502.665053366574,0.0,0.55,9.0,1512.0
4634.824492092689,16893.10869346117,34440.51040181381,0.0,0.52,9.0,1512.0
5692.448817533694,18467.59462427306,36754.93500852275,0.1,0.38,9.0,1512.0
6147.565876598232,16932.94388462656,37053.69894226315,0.32,0.16,9.0,1512.0
6347.737712204298,16049.598520534117,37306.65240616335,0.51,0.11,9.0,1512.0
6522.016673552863,16627.20879243222,38060.533398968284,0.63,0.1,9.0,1512.0
6338.774794192086,16088.43783192037,39231.68801923064,0.67,0.05,9.0,1512.0
5879.67421601101,16424.04931748875,38775.57508038697,0.69,0.03,9.0,1512.0
5171.603693046269,15671.164204462948,37718.9466347251,0.66,0.02,9.0,1512.0
5079.982753365881,15183.183112686967,37517.7789193399,0.53,0.01,9.0,1512.0
4992.3453328020305,15356.466194256396,37375.36811092364,0.39,0.02,9.0,1512.0
4989.357693464627,15876.315438964688,36763.89792653496,0.2,0.03,9.0,1512.0
5114.838545635594,16238.815678569703,35135.634487649804,0.03,0.05,9.0,1512.0
5566.967965362727,16992.696671374637,33909.70647953504,0.0,0.08,9.0,1512.0
5544.062730442631,16963.816157779733,34054.10904750956,0.0,0.11,9.0,1512.0
5214.426523549059,15817.558531995743,32681.78671186201,0.0,0.13,9.0,1512.0
4696.569038399038,15028.821746921096,31889.066407670824,0.0,0.14,9.0,1512.0
4250.414897346712,15466.01296996121,31115.267819283195,0.0,0.15,9.0,1512.0
3673.8005052277463,15817.558531995743,30553.591623851247,0.0,0.14,9.0,1512.0
3105.1531513418577,15135.380883288502,30277.73292503095,0.0,0.11,9.0,1512.0
2787.4675017979025,14733.045452518101,29745.93312297304,0.0,0.09,9.0,1512.0
2637.0896551485694,14261.99431698741,29641.365746163905,0.0,0.07,9.0,1512.0
2562.3986717134703,13682.39228553104,29641.365746163905,0.0,0.05,9.0,1512.0
2646.0525731607813,12703.442462641673,30292.67112171797,0.0,0.03,9.0,1512.0
2951.7876653551207,13752.103870070467,32227.665532576604,0.0,0.03,9.0,1512.0
3597.1177622343776,17536.447030782158,34756.2042917995,0.0,0.05,9.0,1512.0
4441.623814940566,20231.297713120537,35485.18829012607,0.1,0.08,9.0,1512.0
5267.208151843196,19988.303047011683,33900.743561522824,0.33,0.07,9.0,1512.0
5638.671309460423,18833.082503215483,33036.31991323394,0.52,0.05,9.0,1512.0
5755.189243619177,17301.41940290638,32919.80197907519,0.64,0.09,9.0,1512.0
5564.976205804458,16578.41068325462,34129.7959107238,0.71,0.11,9.0,1512.0
5356.837331965315,15802.620335308722,34068.05136441745,0.73,0.11,9.0,1512.0
4694.5772788407685,14802.757037057529,33697.58408657936,0.69,0.1,9.0,1512.0
4001.444952563048,14229.130284275967,32828.1810393948,0.58,0.08,9.0,1512.0
3556.2866912898567,14270.957234999622,32275.46776197507,0.43,0.05,9.0,1512.0
3380.0159703830227,14310.792426165008,31663.001697807256,0.23,0.04,9.0,1512.0
3609.068319583994,14639.432753279445,30229.930695632487,0.03,0.05,9.0,1512.0
4211.575585960461,15476.96764753169,29448.165069011782,0.0,0.07,9.0,1512.0
4322.118241444407,15871.336040069014,30285.699963264025,0.0,0.09,9.0,1512.0
4264.357214254597,14587.647004764442,29416.29691607947,0.0,0.14,9.0,1512.0
4106.012329372187,13997.090295737591,28581.74966116463,0.0,0.21,9.0,1512.0
3668.821106332073,14885.415058725705,28364.647869313274,0.0,0.29,9.0,1512.0
3050.3797634894518,15218.03890495668,28039.991061315377,0.0,0.38,9.0,1512.0
6840.698202875953,12520.200583280895,31663.99757758639,0.0,0.93,5.0,840.0
6453.300968792571,12475.385993219837,31101.325502375308,0.0,0.88,5.0,840.0
6135.615319248616,12143.758026767997,30746.792301003374,0.0,0.84,5.0,840.0
